datetime,Date,Time,Open,High,low,Close,Volume
2018-09-03,20180903,0,61.819,61.819,61.228,61.464,1082712
2018-09-04,20180904,0,61.346,61.74,60.834,61.74,1182000
2018-09-05,20180905,0,61.306,61.464,59.77,59.927,3534180
2018-09-06,20180906,0,59.849,59.967,59.336,59.691,2914812
2018-09-07,20180907,0,59.573,59.967,58.233,59.927,4266626
2018-09-10,20180910,0,59.494,59.573,58.667,59.218,2442406
2018-09-11,20180911,0,58.982,60.203,58.588,60.124,3185490
2018-09-12,20180912,0,59.533,60.637,59.258,60.597,2967214
2018-09-13,20180913,0,60.912,61.267,60.44,60.794,3376186
2018-09-14,20180914,0,61.031,61.07,60.282,60.518,4399798
2018-09-17,20180917,0,60.124,60.282,59.455,59.652,3585794
2018-09-18,20180918,0,60.321,60.321,59.494,60.164,2481018
2018-09-19,20180919,0,59.888,60.243,59.77,60.046,1880562
2018-09-20,20180920,0,60.243,60.243,59.258,59.77,2902204
2018-09-21,20180921,0,59.494,59.652,58.233,58.47,5889512
2018-09-24,20180924,0,57.957,58.864,57.918,58.194,2175668
2018-09-26,20180926,0,59.258,60.321,58.706,60.282,4463626
2018-09-27,20180927,0,60.361,60.518,59.73,60.361,2167394
2018-09-28,20180928,0,60.597,60.834,60.321,60.558,2493232
2018-10-02,20181002,0,60.715,60.873,58.706,58.706,2745786
2018-10-03,20181003,0,60.243,60.243,58.706,59.021,2257620
2018-10-04,20181004,0,58.509,58.667,57.524,57.603,4371036
2018-10-05,20181005,0,57.288,57.288,55.948,55.948,4733516
2018-10-08,20181008,0,55.909,56.263,54.845,55.002,3590128
2018-10-09,20181009,0,55.16,56.184,55.042,55.436,3644106
2018-10-10,20181010,0,56.815,57.918,56.342,57.288,5135790
2018-10-11,20181011,0,55.79,56.657,55.16,56.381,5714182
2018-10-12,20181012,0,55.83,56.972,55.83,56.815,4635804
2018-10-15,20181015,0,56.539,56.894,56.106,56.775,2453044
2018-10-16,20181016,0,57.012,57.012,56.224,56.5,3089748
2018-10-18,20181018,0,57.13,58.194,56.736,58.154,3085808
2018-10-19,20181019,0,57.406,58.47,57.169,57.682,3015676
2018-10-22,20181022,0,57.721,58.233,57.288,58.115,3196522
2018-10-23,20181023,0,57.997,58.154,56.894,56.972,2905750
2018-10-24,20181024,0,57.13,57.8,56.894,57.524,2284018
2018-10-25,20181025,0,56.736,57.209,56.027,56.933,3343484
2018-10-26,20181026,0,56.775,57.445,56.342,57.445,2066136
2018-10-29,20181029,0,57.524,57.879,56.933,57.721,2636254
2018-10-30,20181030,0,57.603,57.721,56.736,56.894,2823798
2018-10-31,20181031,0,57.366,57.366,54.845,55.081,6131428
2018-11-01,20181101,0,55.357,55.987,55.002,55.751,3440408
2018-11-02,20181102,0,55.909,57.051,55.475,56.972,3231588
2018-11-05,20181105,0,56.342,56.539,55.672,55.948,1914052
2018-11-06,20181106,0,56.263,56.894,55.79,56.657,1253708
2018-11-07,20181107,0,56.697,57.209,56.224,57.169,1959756
2018-11-08,20181108,0,57.603,57.642,56.894,57.091,1323446
2018-11-09,20181109,0,57.13,57.13,56.184,56.578,2359272
2018-11-12,20181112,0,56.933,57.603,56.184,57.012,1707202
2018-11-13,20181113,0,56.578,57.13,56.342,57.012,1966060
2018-11-14,20181114,0,57.209,57.997,56.618,57.839,3180762
2018-11-15,20181115,0,58.43,58.509,57.918,58.47,4016830
2018-11-16,20181116,0,57.879,58.076,57.485,57.918,2551150
2018-11-19,20181119,0,57.603,58.115,57.406,57.918,1731236
2018-11-20,20181120,0,57.721,57.721,57.248,57.485,1484198
2018-11-21,20181121,0,57.13,58.076,56.736,58.036,1439676
2018-11-22,20181122,0,58.351,59.021,58.312,58.706,2501900
2018-11-23,20181123,0,59.021,59.021,58.47,58.47,1962908
2018-11-26,20181126,0,58.785,59.691,58.548,59.494,3150818
2018-11-27,20181127,0,58.827,59.148,58.386,58.466,3491908
2018-11-28,20181128,0,58.907,59.909,58.586,59.829,2947751
2018-11-29,20181129,0,60.27,60.952,60.27,60.511,3691205
2018-11-30,20181130,0,60.471,60.551,59.789,59.99,2178633
2018-12-03,20181203,0,60.671,61.072,60.431,60.591,3618624
2018-12-04,20181204,0,60.912,61.353,60.511,61.353,2720785
2018-12-05,20181205,0,61.594,61.674,60.591,61.674,3165895
2018-12-06,20181206,0,61.112,61.874,60.711,61.794,3271759
2018-12-07,20181207,0,63.799,63.799,62.396,63.559,6367479
2018-12-10,20181210,0,63.238,63.318,61.313,61.513,4040075
2018-12-11,20181211,0,61.473,62.356,61.273,61.794,2211114
2018-12-12,20181212,0,62.315,63.117,61.834,62.356,2825045
2018-12-13,20181213,0,63.719,63.919,62.757,63.238,4155162
2018-12-14,20181214,0,62.797,63.358,62.636,63.198,3007099
2018-12-17,20181217,0,63.518,63.599,62.997,63.398,2221139
2018-12-18,20181218,0,62.797,63.679,62.797,63.518,3820728
2018-12-19,20181219,0,63.358,63.599,62.957,63.037,1954073
2018-12-20,20181220,0,62.797,63.318,61.794,62.837,2326602
2018-12-21,20181221,0,62.556,63.278,62.235,62.716,1957682
2018-12-24,20181224,0,62.155,63.117,61.794,63.037,1578737
2018-12-27,20181227,0,63.438,64.12,62.957,63.318,3520379
2018-12-28,20181228,0,63.117,63.518,62.757,63.117,1855026
2018-12-31,20181231,0,63.278,63.759,62.997,63.759,1070269
2019-01-02,20190102,0,63.679,63.679,62.235,62.556,2573618
2019-01-03,20190103,0,62.917,63.198,62.596,62.716,2537127
2019-01-04,20190104,0,62.476,64.962,62.436,64.761,4289898
2019-01-07,20190107,0,65.684,65.684,64.481,65.163,2755271
2019-01-08,20190108,0,65.163,65.724,64.16,64.28,3550855
2019-01-09,20190109,0,65.203,65.443,63.96,64.16,4807990
2019-01-10,20190110,0,64.04,64.481,63.358,63.478,3690804
2019-01-11,20190111,0,63.799,64.24,63.438,63.879,2890007
2019-01-14,20190114,0,64.16,64.16,63.799,63.839,1671368
2019-01-15,20190115,0,64.16,65.042,64.08,64.361,2901636
2019-01-16,20190116,0,64.361,64.361,63.839,64.0,2908453
2019-01-17,20190117,0,64.481,64.601,63.599,63.679,2588054
2019-01-18,20190118,0,64.361,64.361,63.278,63.559,2190262
2019-01-21,20190121,0,63.599,63.759,62.997,63.318,2430862
2019-01-22,20190122,0,63.438,64.24,63.318,64.2,2045501
2019-01-23,20190123,0,64.521,65.924,64.441,64.962,4076566
2019-01-24,20190124,0,66.887,66.927,65.403,65.403,3168702
2019-01-25,20190125,0,66.085,66.566,65.403,66.526,3116171
2019-01-28,20190128,0,67.288,68.09,66.847,67.609,4062531
2019-01-29,20190129,0,67.288,68.491,66.887,68.411,3902933
2019-01-30,20190130,0,68.451,68.651,67.889,68.13,3999975
2019-01-31,20190131,0,68.932,69.654,68.571,68.812,3514364
2019-02-01,20190201,0,69.373,69.533,67.729,68.17,2936122
2019-02-04,20190204,0,68.05,69.413,68.05,69.052,2188257
2019-02-08,20190208,0,68.892,69.774,68.571,69.614,2815020
2019-02-11,20190211,0,69.172,69.654,68.972,69.373,2533919
2019-02-12,20190212,0,68.651,69.533,68.571,69.253,2977425
2019-02-13,20190213,0,69.413,69.574,68.772,68.972,3649501
2019-02-14,20190214,0,69.012,69.774,68.972,69.413,2968202
2019-02-15,20190215,0,69.132,69.574,68.772,69.253,2128107
2019-02-18,20190218,0,69.614,70.175,69.493,69.774,2468957
2019-02-19,20190219,0,70.616,71.298,70.175,71.137,2964994
2019-02-20,20190220,0,71.378,72.14,71.218,71.98,3226847
2019-02-21,20190221,0,71.899,72.22,71.418,71.899,4049699
2019-02-22,20190222,0,71.498,72.501,71.418,71.579,3085294
2019-02-25,20190225,0,71.779,71.859,70.977,70.977,2480586
2019-02-26,20190226,0,71.378,71.498,70.696,70.977,1934825
2019-02-27,20190227,0,70.736,71.739,70.616,71.338,2545949
2019-02-28,20190228,0,71.498,72.782,71.178,71.178,2832664
2019-03-01,20190301,0,71.218,72.501,71.218,72.18,2591262
2019-03-04,20190304,0,73.062,73.463,71.819,72.18,3089705
2019-03-05,20190305,0,72.18,72.661,71.779,72.02,2535523
2019-03-06,20190306,0,72.3,72.34,71.538,71.98,2591262
2019-03-07,20190307,0,71.579,72.18,71.378,71.699,2015426
2019-03-08,20190308,0,70.897,70.897,69.854,70.376,5587935
2019-03-11,20190311,0,69.934,70.736,69.854,70.536,2228357
2019-03-12,20190312,0,71.218,71.458,70.696,71.418,2110062
2019-03-13,20190313,0,70.736,71.178,70.416,70.616,2380336
2019-03-14,20190314,0,70.576,71.338,69.894,69.934,3145444
2019-03-15,20190315,0,69.975,70.456,69.774,69.774,3843986
2019-03-18,20190318,0,69.574,70.095,69.373,70.055,3799475
2019-03-19,20190319,0,70.015,70.977,70.015,70.576,2296126
2019-03-20,20190320,0,70.335,70.376,69.774,69.934,3005094
2019-03-21,20190321,0,70.175,70.335,69.654,69.814,2681888
2019-03-22,20190322,0,70.496,70.977,70.215,70.416,2956573
2019-03-25,20190325,0,70.656,70.897,69.774,70.776,2503443
2019-03-26,20190326,0,71.378,71.378,70.656,70.776,1961291
2019-03-27,20190327,0,71.298,71.378,70.616,70.776,1680591
2019-03-28,20190328,0,71.057,73.263,70.736,73.062,3692007
2019-03-29,20190329,0,73.784,73.985,72.822,73.824,2883992
2019-04-01,20190401,0,74.506,74.546,73.624,74.065,2638580
2019-04-02,20190402,0,75.228,75.308,73.784,73.985,2910859
2019-04-03,20190403,0,74.185,74.947,74.185,74.666,2269259
2019-04-04,20190404,0,74.105,74.305,73.503,74.185,2420035
2019-04-08,20190408,0,74.025,74.145,73.383,73.864,2148558
2019-04-09,20190409,0,73.463,74.947,73.463,74.746,2068759
2019-04-10,20190410,0,74.345,74.987,74.185,74.666,1715077
2019-04-11,20190411,0,74.987,74.987,73.503,73.503,1835778
2019-04-12,20190412,0,73.864,74.546,73.543,73.824,1323300
2019-04-15,20190415,0,73.343,74.065,73.102,73.263,1554677
2019-04-16,20190416,0,72.661,73.584,72.34,73.263,2439684
2019-04-17,20190417,0,72.822,73.062,72.661,72.782,1604401
2019-04-18,20190418,0,73.423,73.784,72.581,72.902,1539439
2019-04-23,20190423,0,72.421,73.303,72.421,72.621,2771712
2019-04-24,20190424,0,72.902,73.624,72.26,72.3,2458130
2019-04-25,20190425,0,72.661,73.864,72.661,73.303,2466551
2019-04-26,20190426,0,73.383,74.305,73.263,74.145,1772821
2019-04-29,20190429,0,74.586,75.348,74.305,75.147,2371915
2019-04-30,20190430,0,75.147,75.228,73.423,73.503,2881185
2019-05-02,20190502,0,74.105,76.27,74.105,76.03,4663630
2019-05-03,20190503,0,76.19,77.193,75.589,76.992,2774920
2019-05-06,20190506,0,76.671,77.273,75.99,76.391,3876066
2019-05-07,20190507,0,76.31,76.832,75.589,76.07,2049912
2019-05-08,20190508,0,75.669,76.19,75.228,75.348,2779732
2019-05-09,20190509,0,74.827,75.548,74.025,74.225,2319384
2019-05-10,20190510,0,73.784,75.388,73.784,74.746,3247298
2019-05-14,20190514,0,75.228,77.634,74.546,77.594,6114448
2019-05-15,20190515,0,77.112,77.553,76.391,76.431,2568405
2019-05-16,20190516,0,76.551,77.634,76.19,77.273,2597678
2019-05-17,20190517,0,77.152,77.273,76.03,76.391,1980940
2019-05-20,20190520,0,76.872,78.275,76.35,78.115,3748548
2019-05-21,20190521,0,77.834,78.877,77.754,78.075,2920483
2019-05-22,20190522,0,78.195,78.195,77.072,77.914,2065551
2019-05-23,20190523,0,77.954,78.355,77.273,77.954,2746850
2019-05-24,20190524,0,78.476,78.596,77.433,77.914,1871868
2019-05-27,20190527,0,78.075,78.275,77.513,77.874,1219040
2019-05-28,20190528,0,77.674,77.914,77.072,77.193,2317780
2019-05-29,20190529,0,77.473,78.035,77.072,77.594,3012312
2019-05-30,20190530,0,78.275,78.315,76.07,76.23,3764989
2019-05-31,20190531,0,76.27,76.511,74.787,75.147,3951454
2019-06-03,20190603,0,75.067,76.912,74.987,76.832,3381232
2019-06-04,20190604,0,77.072,77.152,75.909,76.751,3521582
2019-06-05,20190605,0,77.273,77.313,76.23,76.551,2059937
2019-06-06,20190606,0,76.791,78.035,76.27,77.954,3029555
2019-06-10,20190610,0,77.914,78.997,77.553,78.837,2961786
2019-06-11,20190611,0,78.997,79.679,78.797,79.639,2588455
2019-06-12,20190612,0,78.877,78.957,76.832,77.233,4119072
2019-06-13,20190613,0,76.591,76.992,75.027,76.751,4830045
2019-06-14,20190614,0,76.431,77.152,76.27,76.551,1902344
2019-06-17,20190617,0,77.313,77.914,76.992,77.233,3312260
2019-06-18,20190618,0,77.072,78.235,76.711,77.874,2554370
2019-06-19,20190619,0,78.917,79.324,78.47,78.836,3973134
2019-06-20,20190620,0,79.731,79.935,78.551,79.039,2860396
2019-06-21,20190621,0,79.324,79.324,78.144,78.388,2504271
2019-06-24,20190624,0,77.818,79.121,77.818,78.999,1664630
2019-06-25,20190625,0,79.161,79.813,78.714,79.406,2647535
2019-06-26,20190626,0,79.446,79.691,78.836,79.528,1843303
2019-06-27,20190627,0,79.691,79.772,78.632,79.446,2692305
2019-06-28,20190628,0,79.324,79.446,78.144,78.144,3213672
2019-07-02,20190702,0,78.958,79.365,77.818,78.225,3894583
2019-07-03,20190703,0,78.632,79.935,78.225,79.487,2949122
2019-07-04,20190704,0,79.975,80.179,79.446,79.813,1463165
2019-07-05,20190705,0,80.057,81.237,79.772,80.667,3116399
2019-07-08,20190708,0,80.423,80.545,79.202,79.609,4018311
2019-07-09,20190709,0,79.65,80.098,79.039,79.08,2278386
2019-07-10,20190710,0,79.772,79.975,78.958,79.08,1550263
2019-07-11,20190711,0,79.731,80.301,79.202,79.243,2326005
2019-07-12,20190712,0,79.772,80.138,79.446,79.691,1620267
2019-07-15,20190715,0,79.121,79.731,78.388,79.487,2118435
2019-07-16,20190716,0,79.691,79.731,78.836,79.609,2961332
2019-07-17,20190717,0,79.487,79.569,78.714,79.039,2123319
2019-07-18,20190718,0,78.958,79.039,78.429,78.592,1763124
2019-07-19,20190719,0,78.958,79.284,78.47,78.999,1862025
2019-07-22,20190722,0,78.958,79.039,77.737,78.022,3295479
2019-07-23,20190723,0,78.632,78.632,77.371,77.941,2721202
2019-07-24,20190724,0,77.737,78.429,77.493,77.656,1578346
2019-07-25,20190725,0,77.574,77.818,77.371,77.493,2920632
2019-07-26,20190726,0,77.208,77.696,76.923,77.167,2435895
2019-07-29,20190729,0,76.801,76.801,74.155,75.214,7929581
2019-07-30,20190730,0,75.173,75.376,74.4,74.929,4004066
2019-07-31,20190731,0,74.929,75.376,74.033,74.4,3947493
2019-08-01,20190801,0,74.033,75.091,73.26,73.626,5161981
2019-08-02,20190802,0,73.056,75.214,72.446,74.847,8004876
2019-08-05,20190805,0,74.074,75.214,73.26,73.626,6908825
2019-08-06,20190806,0,72.568,74.766,71.876,74.766,8595840
2019-08-07,20190807,0,74.684,74.807,73.748,74.359,4383390
2019-08-08,20190808,0,74.888,75.621,74.44,75.051,3973134
2019-08-09,20190809,0,75.743,75.743,73.993,74.155,3560029
2019-08-12,20190812,0,74.033,74.603,72.731,72.772,3423277
2019-08-13,20190813,0,71.103,71.835,70.045,70.411,8553512
2019-08-14,20190814,0,71.062,71.103,70.167,70.492,8900683
2019-08-15,20190815,0,70.411,74.074,70.126,73.586,8816841
2019-08-16,20190816,0,73.952,75.254,72.853,75.132,6812366
2019-08-19,20190819,0,76.19,76.475,75.417,76.394,5636950
2019-08-20,20190820,0,76.76,76.76,75.905,76.516,3360192
2019-08-21,20190821,0,76.597,76.964,76.19,76.719,3090351
2019-08-22,20190822,0,77.208,77.289,75.051,75.702,2810742
2019-08-23,20190823,0,75.702,75.783,74.196,74.969,3833940
2019-08-26,20190826,0,71.713,73.423,71.632,73.179,5160353
2019-08-27,20190827,0,73.26,74.44,72.812,73.138,3421242
2019-08-28,20190828,0,73.26,74.074,72.69,73.056,2367519
2019-08-29,20190829,0,72.934,73.097,72.242,72.649,3452174
2019-08-30,20190830,0,73.097,73.26,71.306,71.713,5315827
2019-09-02,20190902,0,71.225,71.388,70.085,70.126,7752536
2019-09-03,20190903,0,70.085,71.021,69.719,70.411,5444846
2019-09-04,20190904,0,70.818,75.214,70.37,74.562,12005686
2019-09-05,20190905,0,74.237,74.481,72.08,72.527,6924698
2019-09-06,20190906,0,73.586,73.586,72.161,72.527,3652825
2019-09-09,20190909,0,72.446,73.097,71.713,72.08,2398451
2019-09-10,20190910,0,72.527,72.69,71.673,72.08,2087910
2019-09-11,20190911,0,72.69,74.196,71.713,73.016,5603576
2019-09-12,20190912,0,73.382,74.033,72.283,72.527,2730563
2019-09-13,20190913,0,73.016,73.097,72.527,72.853,1826616
2019-09-16,20190916,0,72.283,72.527,71.917,72.324,2071630
2019-09-17,20190917,0,72.405,72.649,71.713,72.405,2549041
2019-09-18,20190918,0,72.609,72.853,71.917,71.998,1993893
2019-09-19,20190919,0,72.324,72.365,71.428,71.673,1966624
2019-09-20,20190920,0,71.388,72.446,71.225,71.591,1873421
2019-09-23,20190923,0,71.388,72.12,70.655,70.94,2140820
2019-09-24,20190924,0,71.306,71.428,70.126,70.37,4724049
2019-09-25,20190925,0,70.37,70.492,69.19,69.353,4476186
2019-09-26,20190926,0,70.492,70.777,69.353,69.556,4492466
2019-09-27,20190927,0,70.533,70.574,69.312,69.475,5123723
2019-09-30,20190930,0,69.8,70.614,69.231,70.004,3962552
2019-10-02,20191002,0,69.231,70.655,68.864,70.614,4295885
2019-10-03,20191003,0,70.085,71.428,70.004,70.777,4092792
2019-10-04,20191004,0,70.818,71.958,70.33,71.062,7349199
2019-10-08,20191008,0,70.818,71.388,69.271,69.353,6750095
2019-10-09,20191009,0,68.946,69.393,67.562,67.603,9161163
2019-10-10,20191010,0,66.748,67.033,65.527,65.608,10621479
2019-10-11,20191011,0,65.934,67.603,65.812,67.399,7883997
2019-10-14,20191014,0,67.562,68.417,66.951,67.155,5017089
2019-10-15,20191015,0,67.358,67.521,66.341,66.748,3716317
2019-10-16,20191016,0,67.643,68.905,66.667,68.702,6739106
2019-10-17,20191017,0,69.231,69.8,68.498,69.231,5297919
2019-10-18,20191018,0,69.353,69.393,67.684,67.765,4391937
2019-10-21,20191021,0,67.928,68.295,67.562,68.132,1975985
2019-10-22,20191022,0,68.376,68.783,68.05,68.457,1882375
2019-10-23,20191023,0,68.498,68.661,67.806,68.213,1751321
2019-10-24,20191024,0,68.946,69.434,68.498,69.312,2776147
2019-10-25,20191025,0,69.109,69.393,68.742,69.19,3523806
2019-10-28,20191028,0,69.923,70.004,69.353,69.434,2708585
2019-10-29,20191029,0,69.516,69.597,68.783,69.231,3031336
2019-10-30,20191030,0,69.231,70.085,69.19,69.841,3483106
2019-10-31,20191031,0,69.597,70.289,69.597,69.638,1920633
2019-11-01,20191101,0,69.271,70.492,69.19,70.411,3039069
2019-11-04,20191104,0,70.574,70.737,69.597,69.76,4288152
2019-11-05,20191105,0,69.516,69.678,68.539,69.231,4558400
2019-11-06,20191106,0,69.231,70.126,69.027,69.8,2361821
2019-11-07,20191107,0,69.312,70.37,69.312,70.085,2559623
2019-11-08,20191108,0,70.004,70.411,68.986,69.271,2655675
2019-11-11,20191111,0,68.457,68.742,66.951,67.358,2975170
2019-11-12,20191112,0,67.888,67.969,66.341,67.155,3775739
2019-11-13,20191113,0,66.585,66.626,65.201,66.015,5350422
2019-11-14,20191114,0,66.015,66.87,64.794,64.916,6254369
